Devices
1000
,,Seat Plate - Force,,,Seat Plate - Moment,,,Seat Plate - CoP,,,Foot Plate - Force,,,Foot Plate - Moment,,,Foot Plate - CoP,,,
Frame,Sub Frame,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz
,,N,N,N,N.mm,N.mm,N.mm,mm,mm,mm,N,N,N,N.mm,N.mm,N.mm,mm,mm,mm
9,9,-6.26434,-2.94647,-618.605,-180551,9574.71,4348.94,65.4779,370.483,7.86,1.16486,2.64435,-131.777,4940.83,-7191.65,1401.44,41.4255,747.506,-478
10,0,-3.82294,-4.47235,-614.943,-181375,10307.1,4348.94,66.7611,373.561,7.86,0.554506,2.64435,-134.828,4757.72,-2247.8,714.796,79.3284,749.713,-478
10,1,-5.04364,-2.64129,-616.164,-183573,9483.16,4760.92,65.3907,376.543,7.86,0.859682,3.55988,-132.387,4666.17,-2247.8,1676.1,79.021,749.754,-478
10,2,-6.26434,-2.64129,-615.554,-181101,9116.95,4074.28,64.811,372.823,7.86,3.60626,2.034,-132.387,4849.27,-2522.46,989.454,76.9463,748.371,-478
10,3,-5.34881,-3.25165,-625.319,-181375,9574.71,4623.6,65.3117,368.667,7.86,1.47003,4.17023,-133.608,5123.93,-599.852,1401.44,91.5103,746.649,-478
10,4,-5.65399,-2.94647,-617.385,-182199,10764.9,3662.29,67.4363,373.73,7.86,2.08039,6.30646,-131.777,5307.04,-2522.46,2500.07,76.8581,744.727,-478
10,5,-6.26434,-3.862,-617.995,-181650,9574.71,4211.61,65.4932,372.549,7.86,-3.41278,6.91681,-132.387,4940.83,-2247.8,1813.43,79.021,747.679,-478
10,6,-5.65399,-3.25165,-618.605,-181375,9574.71,4348.94,65.4779,371.815,7.86,1.16486,6.30646,-131.166,5123.93,-50.536,1813.43,95.6147,745.936,-478
10,7,-6.26434,-3.55682,-616.164,-181925,8659.19,7644.84,64.0534,373.868,7.86,1.77521,4.78058,-130.556,5215.49,-2247.8,577.467,78.7829,745.052,-478
10,8,-5.65399,-3.55682,-621.047,-181375,9208.5,5035.58,64.8274,370.663,7.86,1.16486,3.55988,-131.166,4666.17,-1423.83,1126.78,85.1449,749.426,-478
10,9,-2.29706,-3.25165,-616.164,-181925,9574.71,5035.58,65.5392,373.868,7.86,2.08039,4.78058,-131.777,5856.35,-2247.8,1401.44,78.9424,740.559,-478
11,0,-5.65399,-4.16717,-612.502,-180826,9574.71,3387.63,65.6321,373.84,7.86,1.77521,2.94953,-136.66,4940.83,-4445.07,1126.78,63.4734,748.846,-478
11,1,-5.95917,-2.64129,-616.774,-181650,8659.19,4898.25,64.0395,373.131,7.86,1.16486,2.64435,-134.828,4574.62,-2797.12,714.796,75.2543,751.071,-478
11,2,-5.65399,-2.94647,-616.164,-181650,9300.06,3936.95,65.0935,373.423,7.86,3.30109,2.94953,-134.828,4757.72,-1698.49,1676.1,83.4026,749.713,-478
