Devices
1000
,,Seat Plate - Force,,,Seat Plate - Moment,,,Seat Plate - CoP,,,Foot Plate - Force,,,Foot Plate - Moment,,,Foot Plate - CoP,,,
Frame,Sub Frame,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz
,,N,N,N,N.mm,N.mm,N.mm,mm,mm,mm,N,N,N,N.mm,N.mm,N.mm,mm,mm,mm
7,7,-9.3161,-8.13446,-622.267,-189340,11680.4,4623.6,68.7708,382.89,7.86,-1.8869,9.96857,-130.556,3567.54,-50.536,1813.43,95.6129,757.674,-478
7,8,-7.17987,-5.69305,-623.488,-189890,11314.2,4486.27,68.1466,383.175,7.86,2.08039,8.13751,-127.504,3201.33,1872.07,1950.76,110.682,759.892,-478
7,9,-7.79022,-6.3034,-620.436,-185220,10856.5,4211.61,67.4981,377.147,7.86,1.77521,8.74786,-129.335,3018.22,224.122,989.454,97.7329,761.664,-478
8,0,-5.65399,-6.91376,-622.878,-189615,11588.9,4760.92,68.6054,383.033,7.86,6.04767,9.96857,-122.621,3201.33,498.78,1950.76,100.068,758.893,-478
8,1,-8.0954,-6.91375,-617.385,-189890,11405.8,4623.6,68.4743,386.186,7.86,2.38556,9.35822,-127.504,4757.72,-3071.78,2500.07,71.9085,747.686,-478
8,2,-6.56952,-6.3034,-622.267,-189340,11222.7,2700.99,68.0351,382.89,7.86,2.99591,9.66339,-129.335,3384.43,-325.194,1538.77,93.4857,758.832,-478
8,3,-6.87469,-6.60858,-621.047,-188516,11314.2,4623.6,68.218,382.161,7.86,3.30109,9.35822,-131.166,3109.77,224.122,1950.76,97.7087,761.291,-478
8,4,-3.82294,-6.60858,-622.267,-189890,11222.7,5172.91,68.0351,383.773,7.86,4.21662,9.35822,-128.115,1919.59,773.439,1538.77,102.037,770.017,-478
8,5,-6.87469,-8.43963,-622.878,-189615,11039.6,3387.63,67.7235,383.033,7.86,2.08039,9.35822,-128.725,3201.33,498.78,2088.09,99.8748,760.131,-478
8,6,-5.34881,-7.21893,-620.436,-189890,11222.7,5722.23,68.0883,384.673,7.86,2.99591,8.44269,-125.673,3659.09,-50.536,3186.72,95.5979,755.884,-478
8,7,-11.7575,-7.21893,-622.878,-189890,11314.2,4623.6,68.1644,383.474,7.86,0.24933,10.8841,-136.049,3292.88,498.78,2362.75,99.6662,760.796,-478
8,8,-6.56952,-6.60858,-627.761,-190164,11131.1,4074.28,67.7315,381.54,7.86,2.38556,11.1893,-128.725,2285.8,2696.05,2500.07,116.944,767.243,-478
8,9,-7.17987,-6.91375,-623.488,-189340,11588.9,5035.58,68.5872,382.294,7.86,2.69074,10.2737,-125.063,3018.22,-50.536,2362.75,95.5959,760.866,-478
9,0,-5.95917,-6.3034,-624.099,-190714,11314.2,4486.27,68.1289,384.198,7.86,2.38556,9.35822,-122.621,2926.67,224.122,1813.43,97.8278,761.133,-478
9,1,-6.56952,-6.60858,-622.878,-188242,11131.1,4623.6,67.8705,380.828,7.86,2.38556,8.13751,-130.556,4208.41,224.122,3186.72,97.7167,752.766,-478
9,2,-6.56952,-5.38788,-620.436,-189615,11314.2,3250.3,68.2359,384.23,7.86,2.38556,7.22199,-129.946,2743.56,-874.511,2225.42,89.2702,763.887,-478
9,3,-8.0954,-7.21893,-622.878,-188516,11222.7,4348.94,68.0174,381.269,7.86,2.38556,12.1048,-129.946,2926.67,-325.194,2225.42,93.4975,762.478,-478
9,4,-5.65399,-9.04999,-621.657,-189890,12138.2,4486.27,69.5256,384.072,7.86,2.99591,8.13751,-130.556,3475.98,-50.536,714.796,95.6129,758.376,-478
9,5,-6.87469,-5.99823,-619.826,-192636,11039.6,4486.27,67.8108,389.406,7.86,3.30109,8.44269,-129.335,2835.11,1872.07,1813.43,110.475,763.079,-478
9,6,-6.87469,-5.38788,-622.267,-189615,11039.6,3112.98,67.7409,383.331,7.86,3.30109,3.55988,-127.504,3109.77,-50.536,2088.09,95.6037,760.61,-478
9,7,-6.56952,-7.21893,-620.436,-190164,11131.1,4898.25,67.9408,385.116,7.86,3.30109,9.96857,-133.608,2926.67,-874.511,2500.07,89.4547,763.095,-478
9,8,-6.87469,-6.91375,-621.047,-187692,12596,3799.62,70.2818,380.834,7.86,1.16486,9.96857,-128.115,3201.33,224.122,3186.72,97.7494,760.012,-478
9,9,-6.87469,-7.21893,-622.878,-189340,11314.2,4623.6,68.1644,382.592,7.86,2.38556,8.74786,-129.335,3475.98,-50.536,2362.75,95.6093,758.124,-478
10,0,-5.65399,-6.91376,-620.436,-189890,11588.9,4623.6,68.6786,384.673,7.86,2.38556,9.96857,-129.335,3567.54,3520.02,1950.76,123.216,757.416,-478
10,1,-6.56952,-3.862,-622.878,-189615,10581.8,4623.6,66.9886,383.033,7.86,3.30109,10.8841,-124.453,3384.43,498.78,1950.76,100.008,757.805,-478
10,2,-5.95917,-6.3034,-621.657,-186319,11222.7,4623.6,68.0528,378.329,7.86,2.69074,11.4944,-127.504,3567.54,-50.536,2225.42,95.6037,757.02,-478
