Devices
1000
,,Seat Plate - Force,,,Seat Plate - Moment,,,Seat Plate - CoP,,,Foot Plate - Force,,,Foot Plate - Moment,,,Foot Plate - CoP,,,
Frame,Sub Frame,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz
,,N,N,N,N.mm,N.mm,N.mm,mm,mm,mm,N,N,N,N.mm,N.mm,N.mm,mm,mm,mm
10,9,-5.95917,-6.60858,-625.319,-178903,10398.7,3250.3,66.6294,364.714,7.86,0.554506,6.91681,-125.063,4483.06,-2522.46,2088.09,75.8305,749.154,-478
11,0,-5.95917,-7.21893,-623.488,-178903,10215.6,4074.28,66.3846,365.554,7.86,-2.19208,11.1893,-125.063,3933.75,-1698.49,1813.43,82.4189,753.546,-478
11,1,-6.56952,-5.0827,-620.436,-180551,10215.6,3524.96,66.4652,369.622,7.86,0.859682,6.30646,-120.79,3933.75,-50.536,1676.1,95.5816,752.433,-478
11,2,-7.17987,-7.52411,-621.657,-179453,8384.53,4074.28,63.4874,367.283,7.86,0.554506,6.61163,-124.453,4025.3,-1973.14,302.809,80.1454,752.656,-478
11,3,-6.56952,-6.3034,-622.267,-181101,10398.7,3112.98,66.711,369.648,7.86,3.30109,8.13751,-122.011,4116.85,-599.852,2362.75,91.0836,751.258,-478
11,4,-6.26434,-6.60858,-625.93,-180002,9757.82,3799.62,65.5893,366.19,7.86,0.24933,7.52716,-123.842,4025.3,-7191.65,2637.4,37.9289,752.497,-478
11,5,-5.65399,-8.13446,-620.436,-180277,11497.3,3662.29,68.531,369.179,7.86,-0.361021,8.13751,-126.284,4391.51,-2247.8,2637.4,78.2004,750.225,-478
11,6,-6.56952,-6.3034,-623.488,-181925,10124,4211.61,66.2377,370.4,7.86,0.24933,7.52716,-125.063,4116.85,-1973.14,1813.43,80.2228,752.082,-478
11,7,-9.01092,-7.52411,-623.488,-180277,10032.5,3112.98,66.0909,367.757,7.86,-0.666197,7.22199,-125.063,4391.51,-2247.8,1126.78,78.0266,749.886,-478
11,8,-6.87469,-5.99823,-632.643,-181375,10215.6,3799.62,66.1475,365.309,7.86,-0.0558454,6.30646,-122.621,3567.54,1597.41,1813.43,109.027,755.906,-478
11,9,-6.87469,-6.60858,-622.878,-178903,10673.3,3524.96,67.1356,365.836,7.86,0.859682,6.30646,-126.284,4025.3,-2247.8,1950.76,78.2004,753.125,-478
12,0,-4.43329,-6.60858,-624.099,-180826,10124,3936.95,66.2218,368.354,7.86,0.859682,6.00128,-122.011,4025.3,-1973.14,1401.44,79.8282,752.009,-478
12,1,-6.26434,-5.99823,-614.333,-180002,10124,4074.28,66.4797,371.619,7.86,-0.361021,6.30646,-125.673,5764.8,-4719.73,1813.43,58.4445,739.129,-478
12,2,-5.34881,-5.99823,-624.099,-180826,8750.74,3250.3,64.0214,368.354,7.86,-0.0558454,4.78058,-129.335,4025.3,-2247.8,1264.11,78.6204,753.877,-478
12,3,-6.26434,-4.77752,-621.047,-179453,10032.5,3662.29,66.1541,367.567,7.86,0.24933,6.61163,-126.894,3933.75,-1423.83,1950.76,84.7794,754,-478
12,4,-5.34881,-5.69305,-623.488,-180551,9757.82,3799.62,65.6504,368.197,7.86,0.859682,5.39093,-123.842,2285.8,-2247.8,1126.78,77.8495,766.543,-478
12,5,-6.26434,-7.82928,-625.319,-180551,10124,3799.62,66.1902,367.35,7.86,0.24933,6.61163,-123.232,4208.41,-50.536,1538.77,95.5899,750.85,-478
12,6,-4.43329,-6.3034,-622.267,-180551,10490.2,3799.62,66.8581,368.766,7.86,0.859682,2.33917,-124.453,4025.3,-2247.8,1950.76,77.9385,752.656,-478
12,7,-8.70575,-5.99823,-621.657,-180826,9849.37,3112.98,65.8437,369.492,7.86,-1.8869,6.91681,-129.335,4299.96,-2247.8,2088.09,78.6204,751.753,-478
12,8,-5.95917,-6.3034,-622.267,-175882,10215.6,3799.62,66.4167,361.262,7.86,1.77521,8.44269,-125.063,4666.17,-2522.46,1950.76,75.8305,747.689,-478
12,9,-6.26434,-6.91375,-623.488,-178903,10307.1,5722.23,66.5314,365.554,7.86,-0.0558454,10.2737,-124.453,4116.85,-1973.14,989.454,80.1454,751.92,-478
13,0,-8.0954,-6.60858,-624.709,-179727,10307.1,3936.95,66.4991,366.313,7.86,0.24933,9.35822,-114.077,4116.85,-1423.83,2225.42,83.5187,748.912,-478
13,1,-4.43329,-6.60858,-623.488,-182749,9940.93,3936.95,65.944,371.722,7.86,2.38556,6.91681,-123.842,5123.93,-1973.14,1126.78,80.0673,743.625,-478
13,2,-7.17987,-6.60858,-620.436,-180002,10032.5,2426.33,66.17,368.737,7.86,0.554506,7.83234,-124.453,4116.85,-2797.12,2225.42,73.5246,751.92,-478
13,3,-6.56952,-6.60858,-624.099,-179727,9849.37,4211.61,65.7818,366.594,7.86,0.554506,9.35822,-123.842,4299.96,-1973.14,1950.76,80.0673,750.279,-478
13,4,-6.87469,-10.2707,-620.436,-180277,10215.6,3250.3,66.4652,369.179,7.86,0.859682,6.00128,-131.166,3933.75,-1973.14,1676.1,80.9569,755.009,-478
13,5,-5.95917,-6.91375,-623.488,-183573,9940.93,4074.28,65.944,373.043,7.86,0.859682,6.91681,-126.284,3567.54,-1973.14,1538.77,80.3753,756.75,-478
13,6,-6.26434,-7.21893,-625.319,-180551,10215.6,3387.63,66.3366,367.35,7.86,-0.0558454,3.86505,-126.894,3933.75,-1973.14,989.454,80.4505,754,-478
13,7,-6.87469,-2.33612,-621.657,-181650,10215.6,3662.29,66.4328,370.818,7.86,0.554506,5.08576,-123.232,3750.64,2970.7,1401.44,120.107,754.564,-478
13,8,-7.79022,-6.91375,-623.488,-177255,10948,3662.29,67.5593,362.911,7.86,1.16486,5.39093,-124.453,4940.83,-1973.14,4148.02,80.1454,745.299,-478
13,9,-6.26434,-6.91375,-624.099,-180277,10581.8,4486.27,66.9553,367.474,7.86,0.859682,6.30646,-125.673,4299.96,-3071.78,1538.77,71.5574,750.785,-478
14,0,-7.79022,-6.3034,-622.878,-179727,10398.7,3799.62,66.6946,367.158,7.86,0.554506,10.2737,-125.063,4299.96,-4170.41,1538.77,62.6535,750.618,-478
14,1,-4.43329,-5.69305,-624.099,-179727,9483.16,3662.29,65.195,366.594,7.86,0.24933,6.30646,-125.673,4299.96,-2247.8,-795.824,78.1139,750.785,-478
14,2,-6.56952,-6.60858,-621.657,-179727,10215.6,3799.62,66.4328,367.725,7.86,0.24933,6.30646,-125.673,3475.98,-874.511,1676.1,89.0414,757.341,-478
14,3,-5.95917,-5.69305,-623.488,-180551,9666.27,3799.62,65.5035,368.197,7.86,4.82697,4.4754,-125.673,4299.96,-2797.12,2088.09,73.7429,750.785,-478
14,4,-5.34882,-9.04999,-624.099,-180002,10215.6,4486.27,66.3686,367.034,7.86,1.16486,6.61163,-129.946,4574.62,-4719.73,2362.75,59.6792,749.796,-478
14,5,-5.95917,-6.60858,-622.878,-181375,11314.2,3387.63,68.1644,369.804,7.86,-0.0558454,6.91681,-124.453,4574.62,-2247.8,2500.07,77.9385,748.242,-478
14,6,-6.56952,-6.91375,-623.488,-179453,10124,3662.29,66.2377,366.435,7.86,-3.71795,8.44269,-123.842,4391.51,-2797.12,1950.76,73.4138,749.539,-478
14,7,-6.87469,-6.60858,-624.709,-181101,10398.7,3662.29,66.6457,368.511,7.86,0.24933,9.66339,-123.842,3567.54,1597.41,2088.09,108.899,756.193,-478
14,8,-6.87469,-6.3034,-623.488,-180277,9666.27,5447.57,65.5035,367.757,7.86,1.16486,7.52716,-120.79,4391.51,-1698.49,1813.43,81.9386,748.644,-478
14,9,-6.26434,-5.99823,-625.93,-179727,10032.5,3662.29,66.0281,365.752,7.86,0.554506,7.52716,-124.453,4391.51,-1973.14,1401.44,80.1454,749.713,-478
15,0,-1.38153,-6.3034,-623.488,-181101,10124,4348.94,66.2377,369.079,7.86,1.77521,6.91681,-125.673,5123.93,-2522.46,1813.43,75.9284,744.228,-478
15,1,-6.26434,-6.60858,-617.995,-180551,10124,2700.99,66.3821,370.771,7.86,0.24933,6.30646,-128.115,4116.85,-4170.41,1676.1,63.4478,752.866,-478
15,2,-6.26434,-6.60858,-623.488,-181101,9391.61,4074.28,65.063,369.079,7.86,0.24933,6.91681,-127.504,4025.3,-2522.46,1126.78,76.2167,753.43,-478
15,3,-7.17987,-6.60858,-621.047,-180277,10215.6,3799.62,66.449,368.894,7.86,1.77521,6.00128,-127.504,3933.75,-1423.83,2088.09,84.8331,754.148,-478
