Devices
1000
,,Seat Plate - Force,,,Seat Plate - Moment,,,Seat Plate - CoP,,,Foot Plate - Force,,,Foot Plate - Moment,,,Foot Plate - CoP,,,
Frame,Sub Frame,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz
,,N,N,N,N.mm,N.mm,N.mm,mm,mm,mm,N,N,N,N.mm,N.mm,N.mm,mm,mm,mm
8,3,-5.95917,-5.0827,-629.592,-188242,12687.5,4211.61,70.152,377.605,7.86,0.859682,4.78058,-121.401,3933.75,-4994.38,1676.1,54.8604,752.597,-478
8,4,-6.26434,-6.3034,-626.54,-186868,14793.2,3799.62,73.611,376.87,7.86,-0.361021,7.52716,-124.453,4208.41,-1973.14,2362.75,80.1454,751.185,-478
8,5,-6.26434,-5.38788,-626.54,-188516,13145.3,3936.95,70.9808,379.5,7.86,0.24933,7.83234,-123.232,4391.51,-1149.17,1950.76,86.6747,749.364,-478
8,6,-8.40057,-4.77752,-625.93,-187143,13053.7,3662.29,70.8549,377.599,7.86,3.30109,7.22199,-121.401,4574.62,-874.511,1813.43,88.7965,747.318,-478
8,7,-7.48504,-5.38788,-633.864,-187692,13145.3,3936.95,70.7383,374.723,7.86,0.859682,9.35822,-120.18,4483.06,498.781,1950.76,100.15,747.697,-478
8,8,-6.26434,-5.69305,-626.54,-187692,14610.1,3662.29,73.3187,378.185,7.86,1.16486,9.96857,-121.401,4940.83,-1149.17,3598.71,86.5341,744.302,-478
8,9,-5.65399,-6.60858,-626.54,-187967,13328.4,3112.98,71.273,378.623,7.86,-4.02313,8.13751,-123.232,4299.96,-2247.8,1813.43,77.7596,750.107,-478
9,0,-6.26434,-4.77752,-626.54,-187418,13236.8,3799.62,71.1269,377.746,7.86,1.47003,9.05304,-122.621,3384.43,2970.7,1676.1,120.227,757.399,-478
9,1,-6.26434,-5.38788,-625.93,-187418,12687.5,4074.28,70.2699,378.038,7.86,2.08039,6.61163,-120.18,4208.41,-1698.49,1538.77,81.8672,749.983,-478
9,2,-6.26434,-5.0827,-625.93,-187692,13236.8,3387.63,71.1475,378.477,7.86,0.859682,6.30646,-123.842,4483.06,-1149.17,1676.1,86.7207,748.8,-478
