Devices
1000
,,Seat Plate - Force,,,Seat Plate - Moment,,,Seat Plate - CoP,,,Foot Plate - Force,,,Foot Plate - Moment,,,Foot Plate - CoP,,,
Frame,Sub Frame,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz
,,N,N,N,N.mm,N.mm,N.mm,mm,mm,mm,N,N,N,N.mm,N.mm,N.mm,mm,mm,mm
11,5,-5.65399,-5.0827,-619.826,-184122,12504.4,3524.96,70.1741,375.669,7.86,2.99591,12.1048,-127.504,4116.85,-874.511,2912.06,89.1413,752.712,-478
11,6,-5.95917,-7.21893,-613.723,-184122,12687.5,2700.99,70.673,378.623,7.86,1.47003,9.66339,-131.166,4666.17,-4994.38,2774.73,57.9233,749.426,-478
11,7,-6.26434,-6.3034,-619.216,-185220,10398.7,3524.96,66.7933,377.736,7.86,1.16486,10.2737,-129.335,3933.75,-599.852,440.138,91.362,754.585,-478
11,8,-6.87469,-4.77752,-619.826,-185220,12687.5,2700.99,70.4695,377.441,7.86,4.21662,9.96857,-128.725,4025.3,224.122,2362.75,97.7411,753.729,-478
11,9,-6.26434,-6.3034,-619.216,-184397,12504.4,3112.98,70.1939,376.405,7.86,1.16486,9.35822,-132.387,4391.51,-5818.36,2500.08,52.0504,751.828,-478
12,0,-5.65399,-6.3034,-618.605,-184946,13419.9,3799.62,71.6939,377.587,7.86,1.16486,7.83234,-134.218,4116.85,-1149.17,302.809,87.4381,754.327,-478
12,1,-6.26434,-4.77752,-619.216,-184671,12687.5,3112.98,70.4897,376.849,7.86,0.859682,7.22199,-130.556,3475.98,-50.536,1950.76,95.6129,758.376,-478
12,2,-6.26434,-5.69305,-619.216,-184122,12046.6,3250.3,69.4547,375.962,7.86,6.04767,3.55988,-131.166,3933.75,-1423.83,1950.76,85.1449,755.009,-478
12,3,-6.56952,-7.82928,-617.995,-184122,12504.4,3524.96,70.2338,376.549,7.86,1.47003,7.83234,-134.218,3842.2,-4170.41,2088.09,64.9281,756.374,-478
12,4,-5.34881,-5.69305,-619.826,-186319,12412.9,3662.29,70.0264,379.214,7.86,0.859682,7.83234,-130.556,3567.54,-874.511,1813.43,89.3016,757.674,-478
12,5,-5.95917,-5.99823,-617.995,-182474,12687.5,2151.67,70.5301,373.883,7.86,2.08039,7.83234,-129.946,4025.3,-599.852,1813.43,91.3838,754.023,-478
12,6,-5.65399,-5.69305,-621.657,-183573,12046.6,2838.32,69.3783,373.91,7.86,1.16486,6.61163,-129.946,3659.09,-1149.17,2362.75,87.1565,756.841,-478
12,7,-4.43329,-7.82928,-618.605,-184671,13969.2,2975.65,72.5818,377.143,7.86,0.554506,9.05304,-132.997,4299.96,-599.852,2088.09,91.4897,752.669,-478
12,8,-6.26434,-5.99823,-617.995,-184946,12412.9,3112.98,70.0857,377.882,7.86,0.859682,9.05304,-130.556,3842.2,-50.536,2774.73,95.6129,755.571,-478
12,9,-5.95917,-4.47235,-616.774,-183023,12229.7,2838.32,69.8286,375.358,7.86,6.04767,4.78058,-129.946,4116.85,-874.511,2774.73,89.2702,753.319,-478
13,0,-6.87469,-7.52411,-618.605,-183847,12504.4,3387.63,70.2139,375.811,7.86,1.47003,8.13751,-132.997,4116.85,-3071.78,2362.75,72.9035,754.046,-478
13,1,-5.34881,-5.69305,-617.385,-184671,13145.3,3387.63,71.2919,377.733,7.86,0.554506,9.66339,-129.946,4116.85,-874.511,2637.4,89.2702,753.319,-478
13,2,-6.26434,-6.3034,-615.554,-183847,12596,2289,70.4628,377.285,7.86,0.859682,11.1893,-128.115,4116.85,-599.852,2500.08,91.3179,752.866,-478
13,3,-5.04364,-5.99823,-623.488,-184671,12046.6,3112.98,69.3214,374.805,7.86,0.859682,7.83234,-129.335,3109.77,773.439,2362.75,101.98,760.956,-478
13,4,-5.95917,-7.82928,-616.774,-184397,14427,2700.99,73.3911,377.584,7.86,0.859682,9.96857,-129.335,4208.41,-1698.49,4285.35,82.8676,752.461,-478
13,5,-5.95917,-6.60858,-619.216,-185770,12412.9,2838.32,70.0461,378.623,7.86,0.859682,8.74786,-129.335,4208.41,-1698.49,2500.08,82.8676,752.461,-478
13,6,-8.70575,-6.60858,-618.605,-184397,12596,2700.99,70.3619,376.699,7.86,-0.361021,7.52716,-131.777,4025.3,-874.511,2362.75,89.3637,754.454,-478
13,7,-6.87469,-5.0827,-627.761,-184946,12504.4,3524.96,69.9191,373.227,7.86,1.16486,7.52716,-131.166,3842.2,2146.73,2225.42,112.366,755.708,-478
13,8,-5.95917,-5.69305,-617.995,-184122,13786.1,3112.98,72.3079,376.549,7.86,1.47003,7.22199,-132.387,4299.96,-874.511,3873.37,89.3943,752.52,-478
13,9,-6.87469,-6.60858,-616.774,-184122,12321.3,2289,69.977,377.139,7.86,-2.80243,7.22199,-131.777,3933.75,-1149.17,2088.09,87.2794,755.148,-478
14,0,-5.65399,-6.3034,-622.878,-184122,12229.7,2838.32,69.6343,374.214,7.86,1.16486,6.91681,-131.777,2560.46,4069.34,2088.09,126.881,765.57,-478
14,1,-6.87469,-7.21893,-618.605,-184671,13694.6,3112.98,72.1379,377.143,7.86,1.77521,7.22199,-128.725,4025.3,-1423.83,4148.02,84.939,753.729,-478
14,2,-5.95917,-6.60858,-619.216,-185495,12596,2838.32,70.3418,378.18,7.86,1.16486,9.05304,-129.946,4483.06,-1423.83,2088.09,85.0429,750.5,-478
14,3,-8.70575,-5.99823,-617.995,-184397,12504.4,2426.33,70.2338,376.994,7.86,-1.58172,9.35822,-129.946,4116.85,-50.536,1950.76,95.6111,753.319,-478
